gene	DDcategory	Clusters.combined	Clusters.c1	Clusters.c2	nonzero.pvalue	nonzero.pvalue.adj	zero.pvalue	zero.pvalue.adj	combined.pvalue	combined.pvalue.adj
gene3658	DE	1	1	1	4.89153162419598e-12	1.95368212648866e-11	2.76354924452951e-20	3.73405919037019e-19	9.74359062370732e-30	5.68139394968357e-29
gene3659	NS	1	1	1	0.00207255265917261	0.0021949194166509	0.315634694683448	0.404220608833317	0.0054506347065563	0.00565491864251724
gene3660	DB	1	1	2	2.63644661657736e-11	9.42008616910177e-11	1.46403084505251e-25	3.21724800263049e-24	3.18600534564509e-34	2.05383100444486e-33
gene3661	NS	1	2	2	2.67856362201613e-07	4.89235364751804e-07	0.391936969649337	0.484485214066612	1.79200085784854e-06	2.51862383394032e-06
gene3662	DB	1	1	2	4.9515946898282e-14	2.59926230437176e-13	0.0344868966226598	0.0595554158213851	5.97740426190539e-14	1.82029821451249e-13
gene3663	DB	1	1	2	8.18381302358784e-06	1.16995182610262e-05	5.34032584960994e-06	1.75675742744106e-05	1.08620636951211e-09	2.23499252986031e-09
gene3664	DB	1	1	2	1.95685700110637e-06	3.09751800729145e-06	0.000131215136892246	0.000354591175676039	5.92696456543863e-09	1.12332898657922e-08
gene3665	DB	1	1	2	3.88578058618805e-15	2.37299577782476e-14	0.000178819088589112	0.000473633738286195	2.97470119979424e-17	1.11778344755068e-16
gene3666	DE	1	1	1	0	0	0.108225105397716	0.16160026471464	0	0
gene3667	DB	1	1	2	0.000207988301647366	0.000243867274392339	0.0433035885128206	0.0723898442035636	0.000113641714820969	0.000132103126789851
gene3668	DE	1	1	1	1.01722604450849e-07	1.9911446919667e-07	3.80803343141833e-12	2.40984647293633e-11	1.68095915495138e-17	6.39147967662121e-17
gene3669	DB	1	1	2	4.04940750379224e-05	5.25129843253978e-05	0.921567730245228	0.940017887558223	0.000417813960340569	0.000461991939561099
gene3670	DZ	1	1	1	6.98220425920937e-09	1.663915224119e-08	1.22362813584444e-23	2.20943599517374e-22	6.19733275018733e-30	3.63746603092433e-29
gene3671	DE	1	1	1	2.64379629300038e-11	9.43791626238421e-11	1.61228278949605e-12	1.05021580074747e-11	2.23824609978903e-21	1.01912173012591e-20
gene3672	NS	3	3	3	0.000803702891480684	0.000882947422664855	0.6352421890288	0.709282840597623	0.00438049978236328	0.0045559020097382
gene3673	DB	1	1	2	2.97790681003107e-11	1.05226389047034e-10	0.00117082542743835	0.00272330113232898	1.11527074853783e-12	3.06182772419446e-12
gene3674	DB	1	1	2	8.71300334324143e-05	0.000107717550217789	0.131024007533047	0.19095423958282	0.000141337162967779	0.000162877744705018
gene3675	DB	1	1	2	4.51534365453199e-11	1.54701281525721e-10	1.68553668290058e-14	1.33491167589324e-13	4.3027577029155e-23	2.10275269537715e-22
gene3676	DB	1	1	2	1.11022302462516e-16	8.13350201190591e-16	1.30943244780375e-10	7.12527221087223e-10	8.79425117419009e-25	4.5156617069012e-24
gene3677	DB	1	1	2	1.07902324164577e-05	1.51654707188443e-05	0.0968126820758946	0.146620810285219	1.5431133830247e-05	1.95145543221587e-05
gene3678	NS	1	1	1	3.89433814348417e-05	5.06498214076952e-05	0.0134553453546595	0.0253962499980937	8.10192115817438e-06	1.05202676944319e-05
gene3679	DB	1	1	2	8.53142103629523e-08	1.69190303149137e-07	0.554379541771522	0.637412958837201	8.45037708025322e-07	1.23633900223163e-06
gene3680	DB	1	1	2	0.00131726688865841	0.00141584510402623	0.0422596655935992	0.0709859439485929	0.000600990311091481	0.000658078632457138
gene3681	DB	1	1	2	5.85002024600101e-09	1.41689863663361e-08	0.454281715656257	0.544307885490473	5.51333062498099e-08	9.33473968250749e-08
gene3682	DB	1	1	2	0.000704100003798391	0.000777581450909322	0.120430046512753	0.17753777037514	0.000879769446448824	0.00095045990163276
gene3683	DZ	1	1	1	8.12112823989075e-07	1.36489550250265e-06	3.05135702248454e-06	1.03730577232698e-05	6.87002385939349e-11	1.58706875180906e-10
gene3684	NS	1	1	1	0.00277736907069315	0.00291970467352762	0.557679544673898	0.640470736230655	0.0115704917089924	0.0118504587980975
gene3685	DB	1	1	2	0	0	4.51143284029413e-24	8.51107341733791e-23	0	0
gene3686	DB	1	1	2	1.11022302462516e-16	8.13350201190591e-16	0.448856390754969	0.538856711638751	1.92045951804713e-15	6.43909310325943e-15
gene3687	DB	1	2	1	0	0	4.29714471580651e-13	2.98634757443408e-12	0	0
gene3688	NS	1	1	1	5.64022491045257e-07	9.73291615263602e-07	0.455006039216027	0.544930874036383	4.15120728400027e-06	5.58239338914139e-06
gene3689	DB	1	1	2	0.000439121848520685	0.000495413169957055	0.00215172287406297	0.0047889903365692	1.40522926318047e-05	1.78215505793338e-05
gene3690	DB	1	1	3	9.86511124234646e-07	1.63329656330239e-06	0.299764482481018	0.387494520905892	4.74154592600095e-06	6.32944558785377e-06
gene3691	DB	1	1	2	5.55111512312578e-16	3.78915708063193e-15	0.0117330271156337	0.022452747344008	2.64255678122507e-16	9.35832414776475e-16
gene3692	NS	1	2	2	2.69626615923002e-07	4.92131628424371e-07	0.824935961457232	0.867332118256625	3.62967675691285e-06	4.9182611882288e-06
gene3693	DE	1	1	1	1.54558466712862e-05	2.12014357630812e-05	0.00147655443142368	0.00338132232950415	4.24376856573492e-07	6.43238888326626e-07
gene3694	DB	1	1	2	0	0	0.135174385613133	0.196058007347136	0	0
gene3695	DB	1	1	2	0	0	0.816676491236303	0.861024812626755	0	0
gene3696	DB	1	1	2	0	0	3.64009892859138e-05	0.000106773565565832	0	0
gene3697	DE	3	1	1	1.94259086594428e-09	5.07038398941411e-09	0.0193055997960603	0.035189052741285	9.3781968981076e-10	1.94115330361865e-09
gene3698	DM	1	1	3	2.419836253853e-05	3.23345415580826e-05	4.68852441818548e-15	3.95189745216709e-14	5.06267207240415e-18	1.98050741218744e-17
gene3699	NS	1	1	1	0.00015591149883587	0.00018552610303242	0.954233414985867	0.966069242687249	0.00145994877953457	0.00155727869817021
gene3700	DE	1	1	1	0	0	0.00110543121206584	0.00258850827438953	0	0
gene3701	DB	1	1	2	0	0	2.73092819728992e-20	3.70249061866475e-19	0	0
gene3702	DB	1	1	2	3.20033342426917e-06	4.88041696419241e-06	0.301411327165584	0.389120272110637	1.43260393179237e-05	1.81629658547368e-05
gene3703	DE	1	1	1	8.9376284151399e-12	3.41293686496989e-11	6.55187341855638e-05	0.000184536744630396	2.11242449332759e-14	6.66379966349399e-14
gene3704	NS	1	1	1	9.00545494841865e-08	1.77766928353613e-07	0.89626593592472	0.921481883036507	1.39894441492931e-06	1.99386340984046e-06
gene3705	DB	1	1	2	0.00049224191559738	0.000552227643357038	1.28833965841424e-10	7.02483226152384e-10	1.99061356086545e-12	5.33319105389271e-12
gene3706	DB	1	1	2	2.07424728504435e-08	4.56254558162079e-08	0.000141759024843077	0.00038076912012081	8.10161678350864e-11	1.86351162357876e-10
gene3707	NS	1	1	1	8.21035108623525e-05	0.000101897003862678	0.880804440842626	0.909455882573921	0.000761821222467067	0.000826606507491731
gene3708	DB	1	1	2	7.56611988617095e-08	1.51511787457741e-07	0.681271760344567	0.748865303146378	9.16525948267823e-07	1.3345845624577e-06
gene3709	DB	1	1	2	2.25543082432722e-05	3.02894856381027e-05	0.106171352881552	0.158800421035814	3.33864952813954e-05	4.07960840463056e-05
gene3710	DB	1	1	2	2.22044604925031e-16	1.5761817563445e-15	3.07821348216073e-09	1.44838997904728e-08	3.87152359354052e-23	1.89548278753514e-22
gene3711	DB	1	1	2	2.58084931137326e-06	4.00597487213544e-06	0.0108224362111907	0.0209052565209646	5.13750988880354e-07	7.70568922307187e-07
gene3712	DB	1	1	2	2.01648431141788e-06	3.18434158928997e-06	0.236128707631045	0.316486851933768	7.40771688280508e-06	9.66591666325896e-06
gene3713	DB	1	1	3	7.7715611723761e-16	5.17672684254861e-15	7.12088288190927e-06	2.29584611738784e-05	2.63660201252804e-19	1.09630021310937e-18
gene3714	DB	1	1	2	1.3413262069939e-05	1.85779253046246e-05	0.188451844923355	0.2612523929882	3.51059008099332e-05	4.2785985143124e-05
gene3715	DB	1	1	2	2.02241223767885e-10	6.26618818800573e-10	0.89053976314861	0.917376376745104	4.22118176467976e-09	8.13039107882103e-09
gene3716	DB	1	1	2	9.24029064698351e-05	0.000113814203504031	4.06159093600939e-08	1.69653607817959e-07	1.02489409959129e-10	2.33394614196707e-10
gene3717	DB	1	1	2	1.11022302462516e-16	8.13350201190591e-16	6.04853964548894e-24	1.12779180942345e-22	6.1242225071787e-38	4.15553690054535e-37
gene3718	DB	1	1	3	0	0	3.88528187330595e-20	5.17110976781602e-19	0	0
gene3719	DB	1	1	2	7.60858497833583e-05	9.48997190936804e-05	0.222939261925042	0.301537226266217	0.000203287429870843	0.00023061534869069
gene3720	DM	1	2	3	0	0	1.93881765755066e-08	8.36494198637956e-08	0	0
gene3721	DB	1	1	2	2.26131473278768e-05	3.03532178897675e-05	0.832397507306104	0.872425007985001	0.000223626740215342	0.000252899904116869
gene3722	DB	1	1	2	1.41897660288492e-09	3.80167877531125e-09	0.475345358791104	0.563886626867869	1.49180330996201e-08	2.6909642569777e-08
gene3723	DB	1	1	2	5.55111512312578e-16	3.78915708063193e-15	2.5263733880697e-06	8.65088216231574e-06	6.87410913087893e-20	2.92049246133996e-19
gene3724	DE	1	1	1	0	0	5.69318965489384e-24	1.0640145805957e-22	0	0
gene3725	NS	1	1	1	0.00405456271733662	0.00421855920648887	0.192785342457786	0.266520904652581	0.00637372840653651	0.00659379636005329
gene3726	DB	1	1	2	7.43780470546795e-09	1.76512719204223e-08	0.375248054700914	0.467904784030026	5.77653810248658e-08	9.75972646671439e-08
gene3727	DB	1	1	3	4.47180270590763e-09	1.10176845233326e-08	8.02420401349788e-10	4.0116004939981e-09	1.4772481874778e-16	5.34025553539197e-16
gene3728	DB	1	1	2	1.66991576122655e-09	4.41193067695257e-09	0.195233191104884	0.269352994012722	7.44768637885533e-09	1.39404518088074e-08
gene3729	DB	1	1	3	8.12059571808632e-08	1.61563704910944e-07	2.99138086689334e-08	1.26469638236151e-07	8.41740390464932e-14	2.53440840185151e-13
gene3730	DB	1	1	2	1.2907674928897e-11	4.83886595272615e-11	8.64953464536472e-07	3.10676370131443e-06	4.46958766269259e-16	1.55870537495818e-15
gene3731	DB	1	1	2	0.000863639622112222	0.000945418305541568	0.000182748472512342	0.000483081636360285	2.62970512791287e-06	3.62343110976627e-06
gene3732	DB	1	1	2	7.20735667814054e-08	1.45017236984719e-07	0.0805953773286863	0.125108174510414	1.1596618487618e-07	1.88870007941662e-07
gene3733	NS	1	1	1	0	0	0.373255774860936	0.465783610469989	0	0
gene3734	DB	1	1	2	0.000200442901238551	0.000235365215016646	3.43189542824661e-05	0.000101036921349079	1.36168204321429e-07	2.19923236030615e-07
gene3735	DE	1	1	1	7.81399667193483e-09	1.85001400933645e-08	9.46639736814913e-10	4.69155591993959e-09	2.99176614696918e-16	1.05529670087096e-15
gene3736	DB	1	1	3	0.00421085413045696	0.00437548162666005	0.817450765712826	0.861727553365431	0.0229649414044916	0.0233087453991288
gene3737	DB	1	1	2	4.32479288492438e-07	7.61072219080401e-07	0.979182411771142	0.984644997850618	6.63789012949051e-06	8.70971314350075e-06
gene3738	DB	1	1	3	3.77526357286939e-07	6.71605705647212e-07	0.00528631440279696	0.0108954467683517	4.19745643187063e-08	7.1966676928772e-08
gene3739	DB	1	1	2	0	0	3.92194926357665e-11	2.25047863409969e-10	0	0
gene3740	DZ	1	1	1	1.66533453693773e-15	1.06666743759022e-14	5.97560918658413e-17	6.04284423305771e-16	7.20331354748761e-30	4.22481732990475e-29
gene3741	DB	1	1	2	0.00019133322551379	0.000225329869587858	0.1018789351518	0.153211055138043	0.000230901561894179	0.000260795213208165
gene3742	DE	1	1	1	1.3682863730935e-09	3.67325200830469e-09	0.03542737985572	0.0609820554047566	1.19975021296088e-09	2.45850453475591e-09
gene3743	NS	1	2	2	0.00871588658914224	0.00891992998760879	0.596459936590162	0.675503756588518	0.0325403454979885	0.0329644477071209
gene3744	DB	1	1	2	7.76312826685777e-05	9.66916178341307e-05	0.552938277073649	0.636089175401094	0.000474584304393819	0.000523462627209507
gene3745	DB	1	1	2	2.44249065417534e-15	1.52894563641649e-14	2.58774005169963e-15	2.24261459084999e-14	4.31273522098795e-28	2.42800012441264e-27
gene3746	DB	1	1	2	0.000738914647044231	0.000814118878440139	0.0472298870462307	0.0781045826923299	0.000393067780202984	0.000435230760086349
gene3747	DB	1	1	2	1.687412758411e-07	3.18680407631917e-07	0.0153377150148215	0.0285052003725737	5.37610085942421e-08	9.10817595836377e-08
gene3748	NS	1	1	1	0.0887419827208912	0.0890983762257944	0.26843653108437	0.353252944404287	0.112846753966545	0.113342627963887
gene3749	DE	1	1	1	0	0	0.00555977482230608	0.0114032407188785	0	0
gene3750	DB	1	1	2	4.91717777606482e-13	2.26337296941994e-12	2.82636403662326e-21	4.19445007958246e-20	1.06534705575784e-31	6.52586251612768e-31
gene3751	DB	1	1	2	0.000263154691727552	0.000304885957106505	3.33749637665593e-11	1.93734640906174e-10	2.93046036785443e-13	8.46036916017157e-13
gene3752	DE	1	1	1	1.4749148014026e-08	3.32750096199121e-08	2.38196829296022e-06	8.18795203067846e-06	1.12350964599367e-12	3.08127431194699e-12
gene3753	DB	1	1	2	0.000379745307311441	0.000432204077179048	0.0159213995638863	0.0295077097107336	7.86963456772326e-05	9.29118603036985e-05
gene3754	DB	2	2	1	7.40835854884381e-08	1.48613010006897e-07	0.00780446049241574	0.0155254611984167	1.28767767341764e-08	2.34563112430985e-08
gene3755	DE	1	1	1	0.000191433736691837	0.000225415056451972	1.58237313540373e-14	1.25694167925466e-13	1.25221615268669e-16	4.54731240194896e-16
gene3756	DB	1	1	2	1.59131574584137e-09	4.21401058150644e-09	0.307328753602736	0.39497549399105	1.097372788564e-08	2.01598496006767e-08
gene3757	DB	1	1	2	0.00537444942405119	0.0055585772970148	0.226976069986635	0.305962518338911	0.00940400067858777	0.00967241005768863
gene3758	DE	1	1	1	0	0	3.81727866845017e-13	2.66443386290863e-12	0	0
gene3759	DE	1	1	1	0	0	7.8939812995527e-21	1.12355794332957e-19	0	0
gene3760	DB	1	1	2	0.000889349774300885	0.000971834202213779	0.0216819476870826	0.0391057270685397	0.000228622987808026	0.000258331059670086
gene3761	DB	1	1	2	3.76779452082587e-09	9.41654363217963e-09	0.599369816371616	0.677169373044711	4.72180582326449e-08	8.04053780036525e-08
gene3762	DB	1	1	2	2.8695517595434e-07	5.2019972980619e-07	0.172393194400089	0.241543731302559	8.81634551069844e-07	1.28658818105778e-06
gene3763	NS	1	1	1	8.17728245045002e-05	0.000101518093736189	0.938330372489559	0.953832081528019	0.000803762749354449	0.000870579744765176
gene3764	DE	1	1	1	5.88418203051333e-15	3.49988522261016e-14	0.112862296649948	0.167710479454381	2.38732128078224e-14	7.49845710493048e-14
gene3765	DB	1	1	2	0	0	0.0647914308023988	0.103158171773166	0	0
gene3766	DB	1	1	2	3.90250367685585e-05	5.07477721307653e-05	0.0381190977708061	0.0649817267111841	2.14487213752378e-05	2.66692214799351e-05
gene3767	NS	1	1	1	0.000238341024030198	0.000277827217287131	0.545433910224406	0.629479995366473	0.00129323042193592	0.00138257963056092
gene3768	DB	1	1	2	0.000821298252768443	0.000901411170551179	0.115322019664382	0.17095271224896	0.000972203839435045	0.00104692835044829
gene3769	DB	1	1	2	0.00105544407093516	0.00114302864051459	0.0657573446325998	0.104508841588747	0.000733978921375276	0.000797586439962267
gene3770	DB	1	1	2	0.00524953978642706	0.00543360309113941	0.414244823409757	0.505961878524148	0.0155068454536329	0.0158233116873805
gene3771	DB	1	1	2	0	0	0.000919207888688953	0.00218441589471864	0	0
gene3772	DE	1	1	1	5.55244739075533e-12	2.19790099584575e-11	0.000420781918272313	0.00105215209886222	8.10490730102951e-14	2.44399767841071e-13
gene3773	DB	1	1	2	1.39943612254001e-12	6.03855932056099e-12	0.00391090881078526	0.00826072341628501	1.85202772756846e-13	5.42917618928095e-13
gene3774	DB	1	3	1	1.26885424389656e-09	3.42009230160797e-09	7.99452625039097e-28	2.0830037614618e-26	8.50856966792983e-35	5.52504523891547e-34
gene3775	DE	1	1	1	6.1374587634333e-09	1.47846040672889e-08	0.115955617073731	0.171701033130836	1.57019240743061e-08	2.82345229477296e-08
gene3776	DB	1	1	2	2.01644922981359e-10	6.25030528001494e-10	0.0364357209679523	0.0624757410552305	1.95702051792874e-10	4.32729799431451e-10
gene3777	DE	1	1	1	0.000129949571540222	0.00015621285835038	3.13665695159888e-09	1.47502169052554e-08	1.20360187354424e-11	3.00712523059147e-11
gene3778	DB	1	1	2	0	0	1.76025589444909e-14	1.38995922010842e-13	0	0
gene3779	DB	1	1	2	6.37201402753362e-12	2.50128126694156e-11	0.000716312082277365	0.00173105146408962	1.55281491460273e-13	4.56878238941589e-13
gene3780	DZ	1	1	1	1.02368113985563e-11	3.88125550656161e-11	0.00117276246862634	0.00272701365887853	3.96817866468631e-13	1.13255188432003e-12
gene3781	DB	1	1	2	2.69374446981718e-06	4.16585265001691e-06	1.67474588939169e-09	8.07979033126906e-09	1.53530661391295e-13	4.52392372423706e-13
gene3782	DB	1	1	2	6.30030870405474e-05	7.94740927663795e-05	0.107057847217986	0.160036576321561	8.70554534101619e-05	0.000102433244194925
gene3783	DB	1	1	3	3.8586609855118e-06	5.82549309003479e-06	0.666561726410526	0.736440227839475	3.5676226255483e-05	4.34545995803691e-05
gene3784	DB	1	1	3	4.27757318988142e-06	6.40475117332049e-06	0.736933020088836	0.795080554045131	4.30834854361778e-05	5.20410514101498e-05
gene3785	DB	1	1	2	2.34566033263661e-10	7.19251922617589e-10	0.0602654286998746	0.0967221436938797	3.67291301525403e-10	7.90086155472769e-10
gene3786	DB	1	1	2	4.00374930875635e-07	7.09098837061121e-07	0.174997212497902	0.24476354306185	1.22429648286646e-06	1.75654634765959e-06
gene3787	DB	1	1	2	1.23317460272165e-05	1.71744930278157e-05	0.000479973458721905	0.00118938896405789	1.18053346922863e-07	1.9204270827321e-07
gene3788	DB	1	1	2	1.52575230227825e-09	4.05380884032746e-09	0.00695394804475472	0.0139760377914555	2.78716524955686e-10	6.0689499173802e-10
gene3789	NS	1	1	1	3.04788194682715e-09	7.71127627280746e-09	0.727371416964887	0.787419673068362	4.63942532988794e-08	7.91204490281466e-08
gene3790	DZ	1	2	2	1.11694182347577e-07	2.17251023287288e-07	0.0113632692590913	0.0218392097077058	2.72688352388725e-08	4.76727888791477e-08
gene3791	DB	1	1	2	3.48515180048636e-08	7.35283606153279e-08	0.168331533600866	0.236640410768598	1.17062260750842e-07	1.9053877640015e-07
gene3792	DB	1	1	2	7.25865569670692e-05	9.07190213617487e-05	0.461771646774697	0.551629540404839	0.000378872563071784	0.000419977900038004
gene3793	DB	1	1	2	1.16293208840546e-07	2.25483681707311e-07	0.286168331377699	0.372629087203355	6.06295577118775e-07	9.00550430180134e-07
gene3794	DB	1	1	2	1.05302211395042e-10	3.41059793992039e-10	0.979962864843751	0.985011680809897	2.4760391022912e-09	4.90547618086419e-09
gene3795	DB	1	1	3	7.59157149077261e-06	1.092508939129e-05	7.64978369582558e-11	4.25821988746756e-10	2.09543512282836e-14	6.61281301089816e-14
gene3796	NS	1	1	1	7.91851101602514e-05	9.85042577020699e-05	0.272253801670485	0.357243792579102	0.000253198419149774	0.000284972897186015
gene3797	NS	1	1	1	8.24879498040332e-10	2.29851479774387e-09	0.0191455360203995	0.0349327423875857	4.08581912336427e-10	8.74673614849187e-10
gene3798	DB	1	1	2	3.71876973659369e-11	1.29236133330797e-10	2.30385378862203e-10	1.21801232354181e-09	4.04440150011857e-19	1.6617982537724e-18
gene3799	DB	1	1	2	0	0	0.0863215215138061	0.132836831586944	0	0
gene3800	NS	1	1	1	0.00495684606093261	0.00513396795539369	0.206671055403238	0.283124126078182	0.00807626120806717	0.00832926255827477
gene3801	DE	1	1	1	5.50930634446445e-10	1.58199751456266e-09	0.79593181583758	0.843824863470485	9.88721887124917e-09	1.8258945283932e-08
gene3802	DB	1	1	2	8.63413207596864e-09	2.02738645752125e-08	0.132317010001809	0.192507050382771	2.46654455893474e-08	4.33791465066897e-08
gene3803	DB	1	1	2	0	0	3.58993554835156e-10	1.85383437387115e-09	0	0
gene3804	DB	1	1	2	1.46493150943172e-09	3.90388143752624e-09	2.62445039078612e-09	1.24587410539455e-08	1.58014136756336e-16	5.6993376647912e-16
gene3805	DB	1	1	2	1.13098412857227e-08	2.59996351395923e-08	3.34394204511767e-05	9.84837717926959e-05	1.11958319630119e-11	2.80685226274194e-11
gene3806	NS	1	1	1	6.45611936134216e-08	1.30823087362556e-07	0.0574870239211421	0.0927094161986322	7.5757164325931e-08	1.26183076120643e-07
gene3807	DB	1	1	2	3.51820239608003e-10	1.04825397276127e-09	0.000453000305195626	0.00112637533144539	4.85575088890184e-12	1.25674561990342e-11
gene3808	DB	1	1	2	6.29736263135783e-11	2.11055303941611e-10	8.53012251932504e-07	3.06524932758675e-06	2.06611663758989e-15	6.91008908892941e-15
