geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
EE	0.651	0.775	0.837	0.687	0.637	0.78	0.835	0.635	0.381344352053948	0.417089081425695	0.272356479074947	0.712491764248162
EE	0.443	0.487	0.616	0.713	0.457	0.503	0.629	0.719	0.986712485301722	0.291489503045488	0.454561707351662	0.436489567657665
EE	0.587	0.497	0.497	0.015	0.595	0.506	0.498	0.019	0.168102427281375	0.000809856713319631	0.338532042186117	0.000109462169345391
EE	0.86	0.828	0.913	0.946	0.84	0.831	0.92	0.95	0.893728285327692	0.877744766972824	0.938730135781178	0.751490656804235
EE	0.372	0.257	0.624	0.557	0.364	0.231	0.633	0.537	0.806010339573939	0.982341047797662	0.950239888394794	0.745176808097472
EE	0.137	0.165	0.153	0.146	0.126	0.193	0.17	0.164	0.407697427384643	0.0198158301709794	0.229359671782092	0.0313641637077309
EE	0.449	0.477	0.48	0.632	0.495	0.488	0.481	0.66	0.657171413669209	0.221192891299249	0.359851249377532	0.47449560369521
meanDE	0.559	0.614	0.567	0.914	0.591	0.63	0.593	0.867	0.631924858652084	0.0799395501071227	0.439762876358042	0.0956337093045988
EE	0.732	0.52	0.755	0.725	0.747	0.524	0.769	0.692	0.573262644150113	0.387995241069741	0.527826361856978	0.559814911374715
EE	0.345	0.232	0.474	0.563	0.356	0.241	0.491	0.543	0.728256892659327	0.0586552285252584	0.348647426236542	0.110853180860561
EE	0.73	0.604	0.787	0.872	0.757	0.636	0.788	0.892	0.945221138624608	0.487564171088235	0.967206534936277	0.752729928536723
EE	0.554	0.438	0.55	0.485	0.535	0.42	0.51	0.463	0.452395513549291	0.000394185582545071	0.669702607169416	0.000870943451367247
EE	0.615	0.485	0.479	0.99	0.6	0.464	0.443	0.994	0.748644897958429	0.0377476388092468	0.272157752858796	0.256993702464573
EE	0.421	0.253	0.428	0.881	0.431	0.251	0.485	0.912	0.242940275335681	0.0759315732537638	0.665403332300521	0.00863201941765039
EE	0.029	0.019	0.071	0.119	0.025	0.026	0.08	0.099	0.842032152864864	0.633957656009729	0.648458928559558	0.401691063383716
EE	0.816	0.864	0.947	0.787	0.783	0.846	0.941	0.745	0.428702304080305	0.0389370026240968	0.843872115843937	0.0140045574543759
EE	0.303	0.412	0.291	0.274	0.294	0.391	0.305	0.276	0.0583987987034705	0.00516698273219606	0.121464999801673	0.00795966974279573
EE	0.09	0.101	0.173	0.183	0.04	0.068	0.095	0.128	0.103778902333614	3.55646812157111e-12	0.036235829664652	3.06658494086284e-10
EE	0.157	0.288	0.218	0.189	0.165	0.287	0.228	0.216	0.227675569445946	0.0327877634855578	0.181458128138364	0.140802597030719
EE	0.472	0.319	0.593	0.635	0.501	0.343	0.608	0.611	0.842523998179981	0.462476096884319	0.428209758858909	0.547850909372009
varDE	0.299	0.247	0.216	0.415	0.237	0.246	0.203	0.38	0.518537802962613	7.51482375423634e-09	0.0531402212834816	4.22188818863885e-08
EE	0.826	0.94	0.89	0.953	0.832	0.938	0.899	0.952	0.498197782392133	0.0527675793076469	0.344459923903091	0.0420126870215249
EE	0.689	0.569	0.539	0.322	0.693	0.575	0.546	0.348	0.374835547730115	0.0951533797539092	0.223727752536979	0.0191451600936104
EE	0.36	0.519	0.74	0.377	0.314	0.534	0.709	0.308	0.233557119089565	0.0204259785547398	0.187662281131443	0.479120597220255
varDE	0.52	0.002	0.413	0.515	0.535	0.002	0.42	0.513	0.844395973746384	0.000425614749655905	0.00233664544167071	0.210968822787648
EE	0.735	0.916	0.683	0.711	0.75	0.906	0.66	0.694	0.917075184502804	0.997661911614498	0.990638125198504	0.802560504294021
EE	0.279	0.49	0.292	0.622	0.286	0.505	0.327	0.626	0.244734065585037	0.000299738887286998	0.439436681999789	0.000220031430374642
EE	0.674	0.882	0.555	0.819	0.686	0.88	0.596	0.849	0.304308706547638	0.0203704169333761	0.33257056538416	0.00707688855730815
meanDE	0.004	0.012	0.011	0.014	0.003	0.01	0.005	0.011	0.00112567868588891	1.41729702836141e-21	0.000170950389877527	2.03758141161192e-22
EE	0.968	0.74	0.853	0.657	0.955	0.716	0.85	0.664	0.899034112081864	0.74805531322212	0.849811597772772	0.342217939319388
EE	0.706	0.546	0.57	0.682	0.718	0.583	0.567	0.711	0.696468681088229	0.000820891077119223	0.0101395772606801	0.00700556306778375
varDE	0.015	0.001	0.02	0.704	0.036	0.001	0.02	0.709	0.699896289625014	9.74518440376481e-10	7.13289273827726e-06	0.00831693780863628
EE	0.494	0.465	0.463	0.57	0.443	0.398	0.397	0.532	0.357790251371861	0.00496223252853616	0.328571303513256	0.00390201411860624
EE	0.505	0.407	0.584	0.331	0.534	0.424	0.58	0.306	0.394210279172829	0.575859206750895	0.628886509340542	0.616883484113613
EE	0.394	0.329	0.335	0.197	0.407	0.345	0.332	0.206	0.392109337239562	0.000696620094358271	0.326151662759498	0.000530387828211074
EE	0.806	0.826	0.962	0.587	0.831	0.833	0.963	0.61	0.969840192274346	0.779706290072405	0.970979954384692	0.969841640515143
EE	0.435	0.615	0.553	0.726	0.445	0.606	0.563	0.725	0.314307920453922	0.013819821709948	0.0824086782321841	0.0341089152414477
EE	0.831	0.889	0.907	0.53	0.838	0.912	0.899	0.546	0.74954562291312	0.638100745223975	0.751227377826178	0.443335894184058
meanDE	0.178	0.28	0.086	0.568	0.171	0.266	0.081	0.569	0.125564626496651	0.0226812424207654	0.101947035390399	0.00368551108091886
EE	0.686	0.841	0.672	0.481	0.709	0.861	0.669	0.467	0.914864401517806	0.495986169442351	0.514246456985997	0.935470008608544
EE	0.087	0.081	0.08	0.297	0.083	0.091	0.084	0.282	0.154528627054543	3.01210081942896e-05	0.352460743771037	2.62341414169059e-05
meanDE	0.314	0.443	0.138	0.091	0.22	0.303	0.094	0.05	0.00763169286643481	0.000239283712484001	0.00167620649089732	5.30653668254516e-05
EE	0.508	0.574	0.573	0.818	0.523	0.563	0.553	0.818	0.349026257582068	0.0097749092719219	0.19707731222419	0.00338108173614768
EE	0.76	0.818	0.683	0.853	0.764	0.834	0.668	0.867	0.845471360829267	0.849917577482976	0.579229901032725	0.962638759571551
EE	0.771	0.652	0.781	0.418	0.81	0.685	0.815	0.452	0.251372467453662	0.22778975050798	0.217824663492349	0.24127460007153
EE	0.041	0.058	0.057	0.119	0.021	0.046	0.037	0.124	0.0625125266173918	9.68414505722718e-09	0.0324247900018815	8.22435106892615e-07
varDE	0.229	0.096	0.112	0.254	0.273	0.104	0.14	0.269	0.462872549533513	6.81480796639467e-05	0.00180420279779655	0.150887398148283
EE	0.209	0.124	0.213	0.475	0.156	0.078	0.156	0.381	0.132872330544336	0.00130866243084463	0.538593930313535	0.000110541418956556
EE	0.948	0.791	0.714	0.269	0.942	0.821	0.744	0.299	0.562829932126597	0.193863809237144	0.557061450234552	0.523096489256249
EE	0.598	0.748	0.519	0.471	0.621	0.787	0.54	0.519	0.553324802856489	0.29833802376548	0.672620608062302	0.16223747048028
EE	0.275	0.38	0.239	0.308	0.307	0.393	0.234	0.335	0.111489670243615	5.87428789274606e-06	0.0457756387092825	0.000198501787536233
EE	0.255	0.424	0.227	0.395	0.261	0.439	0.246	0.402	0.402886792940113	8.24564193043492e-05	0.534931962400567	0.000494892127062171
EE	0.49	0.445	0.711	0.983	0.493	0.451	0.727	0.97	0.584853834698297	0.000458737967176431	0.661204967506142	0.206264004815809
EE	0.808	0.982	0.79	0.726	0.787	0.985	0.826	0.643	0.766200575654103	0.427567627028561	0.800361146145117	0.388368240261424
varDE	0.174	0.008	0.123	0.04	0.17	0.012	0.113	0.049	0.425897276188401	1.59725611798631e-06	0.00066096149517004	0.0961109326584739
EE	0.688	0.853	0.895	0.933	0.699	0.856	0.902	0.916	0.517992879104813	0.0548689989401149	0.496384276708002	0.480252109187581
varDE	0.506	0.443	0.654	0.159	0.511	0.422	0.684	0.192	0.978031027384133	0.00054690244716917	0.0162696276202498	0.0570974555912348
EE	0.254	0.306	0.993	0.944	0.25	0.311	0.991	0.934	0.862865314999634	0.779649112793624	0.655447257707708	0.493573446748195
EE	0.781	0.686	0.626	0.75	0.78	0.715	0.627	0.773	0.848144604163686	0.148422508625305	0.332154005317495	0.540479919513135
varDE	0.544	0.444	0.613	0.553	0.483	0.378	0.554	0.495	0.833253198914971	0.321696881739878	0.571473773492796	0.311207444239255
EE	0.446	0.448	0.575	0.217	0.421	0.396	0.572	0.207	0.632041988455556	0.680877026796586	0.448462716619483	0.61521832939696
varDE	0.472	0.19	0.338	0.859	0.47	0.173	0.348	0.814	0.971141299068149	5.79685860639547e-05	0.0312248368839033	0.0827601389843551
EE	0.273	0.198	0.292	0.242	0.266	0.187	0.316	0.247	0.313764620576473	0.32431608330934	0.386011955277079	0.226888985355081
EE	0.734	0.44	0.459	0.955	0.718	0.459	0.459	0.958	0.332365273552237	0.0314443224384439	0.588213382375625	0.019139735016668
EE	0.752	0.729	0.603	0.813	0.735	0.712	0.567	0.81	0.891563054752104	0.637304817659305	0.633011572744913	0.740265309830461
meanDE	0.109	0.116	0.195	0.587	0.128	0.132	0.202	0.577	0.225311102447025	0.0138459093496552	0.285155388086289	0.00573534755178099
EE	0.893	0.716	0.897	0.908	0.884	0.695	0.891	0.914	0.854831122165562	0.788497393042867	0.905498424250817	0.424507631727899
varDE	0.134	0.033	0.056	0.045	0.189	0.051	0.067	0.082	0.882453127872012	2.00368525749932e-07	0.00110964767796909	0.00198584962150759
EE	0.448	0.326	0.654	0.479	0.464	0.324	0.622	0.461	0.491561859037854	0.268059573746203	0.813546273903644	0.266478860715338
EE	0.235	0.314	0.231	0.235	0.172	0.25	0.183	0.162	0.111089031862853	1.10835040889036e-12	0.0753612266959982	1.98273880008936e-12
EE	0.061	0.084	0.054	0.03	0.048	0.078	0.038	0.029	0.886949727022278	0.910699352688285	0.943177507424836	0.67886515220109
varDE	0.185	0.107	0.197	0.303	0.197	0.103	0.205	0.307	0.840525095713266	0.00814164688383394	0.171588188705908	0.0169226740270319
meanDE	0.998	0.709	0.775	0.798	0.998	0.653	0.727	0.762	0.362393518191016	0.0141873710023067	0.722824592942229	0.219557341815563
EE	0.602	0.576	0.36	0.291	0.586	0.54	0.359	0.249	0.496395082196293	0.0301785153842713	0.98864841475994	0.0341368548763017
varDE	0.05	0.004	0.019	0.092	0.047	0.007	0.018	0.102	0.229449045768245	9.31129515757852e-08	9.66267899980114e-07	0.0695350097759461
EE	0.421	0.283	0.505	0.387	0.426	0.314	0.549	0.407	0.915043069267283	0.705968421034765	0.764571460403509	0.557875679016191
EE	0.533	0.436	0.996	0.688	0.546	0.427	1	0.706	0.931889559010208	0.997387461319444	0.998739943475258	0.757831578657744
EE	0.549	0.682	0.516	0.457	0.517	0.662	0.476	0.463	0.614093516031601	0.0956510244184201	0.282561231717392	0.171907021462252
EE	0.161	0.109	0.14	0.145	0.157	0.132	0.135	0.11	0.0314062329049362	0.000672701270905973	0.0570771216960135	0.00137107537930746
EE	0.861	0.659	0.999	0.56	0.879	0.705	0.996	0.507	0.778325104124795	0.336358666401543	0.719865870373926	0.742927468448216
EE	0.482	0.334	0.5	0.157	0.444	0.341	0.492	0.148	0.52676438207228	0.242805099306967	0.495478393054578	0.543852629899106
EE	0.839	0.973	0.844	0.99	0.842	0.976	0.861	0.986	0.923183093422605	0.986406780192118	0.946637128197701	0.875384522313185
EE	0.413	0.425	0.382	0.377	0.379	0.394	0.42	0.405	0.908240568619121	0.0403680890782345	0.174501654505648	0.542689071263858
EE	0.321	0.319	0.414	0.333	0.342	0.354	0.413	0.327	0.31451176469629	0.0411836269196995	0.159150544093254	0.0532586575951953
EE	0.309	0.136	0.257	0.532	0.3	0.127	0.255	0.538	0.0531182436802185	4.20392946647498e-09	0.102063422856518	1.21569949571166e-10
EE	0.458	0.388	0.471	0.347	0.428	0.389	0.485	0.328	0.468630162857426	0.00338499038671059	0.553007293686078	0.003329565551699
EE	0.242	0.216	0.31	0.399	0.265	0.224	0.331	0.421	0.946784697535608	0.516326081634403	0.659566826636538	0.744727663326152
EE	0.971	0.907	0.951	0.836	0.961	0.89	0.938	0.842	0.957804639129347	0.523572236710717	0.964239345391211	0.713757971823981
varDE	0.054	0.019	0.008	0.106	0.083	0.027	0.014	0.097	0.956298368694473	2.35838286763795e-05	0.036928042576691	0.0836891522749117
EE	0.8	0.473	0.919	0.543	0.85	0.521	0.924	0.567	0.772189233260368	0.389731029876085	0.933153365236208	0.210308907448626
EE	0.454	0.404	0.729	0.693	0.467	0.396	0.743	0.644	0.54823261318381	0.477555449684656	0.526816685578382	0.278469967471008
EE	0.723	0.706	0.862	0.902	0.732	0.687	0.869	0.874	0.648598068268585	0.0648432597352798	0.931243319706952	0.144804008125181
meanDE	0.136	0.196	0.184	0.801	0.165	0.218	0.172	0.795	0.0349632720279493	0.0147812899181704	0.134983073015493	0.0175879736363207
EE	0.972	0.871	0.95	0.94	0.976	0.861	0.958	0.951	0.794438009150698	0.1427575304816	0.861940114476878	0.239025352664472
meanDE	0.673	0.777	0.934	0.919	0.653	0.735	0.917	0.902	0.684402256655799	0.00541612860493393	0.281111555072779	0.026151458604622
varDE	0.291	0.169	0.16	0.403	0.207	0.135	0.137	0.405	0.444359919241353	1.3390201693959e-09	0.372374677036938	8.89730827764309e-09
EE	0.981	0.888	0.887	0.934	0.983	0.888	0.906	0.926	0.573422564238675	0.218729614158863	0.879144559472093	0.0968170715642108
EE	0.114	0.078	0.047	0.217	0.105	0.079	0.038	0.235	0.599652028090617	0.513948879140234	0.705100871529742	0.626150938207949
EE	0.239	0.201	0.347	0.418	0.277	0.164	0.342	0.395	0.45777529636254	0.00118826080280061	0.708563361110789	0.00286496990899617
EE	0.939	0.683	0.427	0.685	0.954	0.712	0.475	0.705	0.134740551516052	0.0679106200193718	0.917040097742808	0.0224992672147485
EE	0.725	0.848	0.745	0.678	0.71	0.82	0.728	0.68	0.93685292838307	0.448510269822467	0.549706389193645	0.731968062162312
varDE	0.322	0.317	0.433	0.296	0.25	0.28	0.356	0.302	0.791577992992237	1.94944806895366e-08	0.0056248340802107	0.057475370991153
EE	0.472	0.463	0.299	0.106	0.444	0.437	0.306	0.104	0.256825718033357	0.047859370556201	0.899042426480029	0.0104514325147963
EE	0.474	0.64	0.589	0.774	0.444	0.588	0.571	0.75	0.755168523072105	0.776190265097773	0.887275699300509	0.429513856030217
EE	0.964	0.849	0.984	0.833	0.965	0.854	0.983	0.84	0.915071275252936	0.575137814603271	0.881790602291378	0.174427402945539
EE	0.791	0.691	0.873	0.83	0.798	0.685	0.819	0.737	0.812021124075355	0.367148358772304	0.609629616326298	0.703748006264654
EE	0.448	0.476	0.349	0.531	0.401	0.407	0.244	0.48	0.891451374335222	0.00191536517107139	0.915442933390066	9.49458796163918e-05
meanDE	0.015	0.017	0.08	0.233	0.024	0.02	0.09	0.237	0.0732744398845647	0.00697645754982966	0.0938934548571876	0.00614699674150994
EE	0.912	0.735	0.878	0.404	0.896	0.782	0.887	0.375	0.618023145406601	0.0358820429898614	0.410561896950675	0.323915245559189
EE	0.4	0.307	0.114	0.742	0.4	0.331	0.116	0.761	0.470507856860695	0.215697729124228	0.927871515143543	0.337591778998117
EE	0.307	0.206	0.517	0.689	0.302	0.209	0.503	0.669	0.394718108258098	0.309718281273465	0.409878620742436	0.176611131959562
EE	0.174	0.273	0.304	0.572	0.161	0.28	0.333	0.589	0.2431398347757	0.000627336228994869	0.122230025359589	0.135864822613122
EE	0.876	0.785	0.635	0.543	0.892	0.76	0.596	0.552	0.273709852629317	0.305208829511222	0.676560801894459	0.155193421875714
meanDE	0.057	0.044	0.055	0.025	0.085	0.052	0.073	0.042	0.0705591271523167	7.07974827090427e-17	0.0138085417463299	2.59109032027331e-14
EE	0.938	0.979	0.142	0.041	0.942	0.96	0.162	0.053	0.0661346581230122	0.0141536301596715	0.474647524916039	0.0112023819115047
meanDE	0.791	0.767	0.567	0.726	0.806	0.768	0.58	0.797	0.749331918524845	0.106475285567094	0.541968474184986	0.00557927902757703
EE	0.916	0.923	0.714	0.732	0.918	0.925	0.721	0.777	0.852767509622144	0.567141218352814	0.789343378375253	0.929348951682574
EE	0.989	0.723	0.622	0.685	0.981	0.7	0.578	0.652	0.995808478684014	0.00121431586438031	0.623128908015151	0.000888365112509933
EE	0.444	0.369	0.8	0.227	0.495	0.396	0.815	0.195	0.859996206384609	0.308343125099285	0.194357057581187	0.433295592770235
EE	0.865	0.851	0.651	0.571	0.882	0.887	0.632	0.524	0.542269217795862	0.120854115754046	1	0.070447528184613
EE	0.751	0.83	0.686	0.835	0.753	0.854	0.712	0.855	0.44955437563867	0.105914675277201	0.204355561890489	0.0249005429360269
meanDE	0.021	0.034	0.013	0.193	0.03	0.036	0.021	0.215	0.226295157713644	0.0533006309681623	0.378405821910386	0.0280473833414253
meanDE	0.342	0.303	0.445	0.299	0.339	0.324	0.428	0.289	0.423666307713415	0.248274635611809	0.574085099863901	0.104117513306482
EE	0.399	0.346	0.493	0.56	0.382	0.336	0.47	0.558	0.37881078801997	0.0135582433048592	0.110097278266541	0.396349071031982
EE	0.836	0.798	0.17	0.278	0.804	0.764	0.173	0.246	0.171938788657987	0.0648847171093881	0.975294335041923	0.0143293562836688
meanDE	0.378	0.466	0.748	0.837	0.422	0.495	0.784	0.845	0.497542619899614	0.399952729054648	0.579021337202059	0.143203782060903
EE	0.914	0.581	0.917	0.498	0.916	0.556	0.911	0.532	0.65204850664764	0.576553455783306	0.689916947633816	0.30233068453509
EE	0.842	0.717	0.887	0.618	0.839	0.69	0.892	0.619	0.546806023732878	0.0681439507814898	0.645029622200261	0.0239689479422969
EE	0.058	0.04	0.049	0.626	0.065	0.045	0.045	0.591	0.00277953959686591	7.89517797985981e-24	0.0469921739418377	2.06804368796671e-21
EE	0.097	0.191	0.127	0.046	0.098	0.186	0.101	0.035	0.0408515982369126	2.91284761978787e-12	0.028972213053001	2.39792870810811e-07
EE	0.962	0.946	0.964	0.049	0.951	0.951	0.977	0.058	0.594807142116572	0.805958491909064	0.951254700894595	0.628173686604745
EE	0.452	0.369	0.478	0.643	0.455	0.359	0.467	0.57	0.406156209103879	0.0916314304513678	0.603940420075964	0.0842055697165947
EE	0.751	0.811	0.639	0.457	0.743	0.779	0.639	0.478	0.484003694974915	0.150795722836104	0.500572198851565	0.0571442023832643
varDE	0.089	0.126	0.105	0.199	0.063	0.108	0.075	0.193	0.736279871785052	6.35582752854434e-05	0.00601498149977584	0.00824647579627458
EE	0.823	0.766	0.991	0.688	0.833	0.776	0.994	0.652	0.678914235799817	0.536665992436482	0.989738182069095	0.553197640554776
EE	0.063	0.171	0.241	0.825	0.055	0.125	0.23	0.692	0.282511474436508	0.0247301007932534	0.357152670158977	0.0174854924822675
varDE	NA	NA	0.047	0.036	NA	NA	0.047	0.037	0.891238287346677	0.000208715969083118	0.00934472113238597	0.0594063866182281
EE	0.438	0.533	0.567	0.54	0.468	0.543	0.59	0.553	0.128684019993184	8.88558105427728e-08	0.697342744407279	0.00653452875768693
EE	0.659	0.842	0.906	0.825	0.667	0.85	0.891	0.773	0.664524796221615	0.803918157107641	0.713667331929809	0.708864987589681
EE	0.364	0.445	0.464	0.447	0.292	0.385	0.425	0.387	0.351025319245554	0.0024616598550851	0.360947840196777	0.0229978763115324
EE	0.234	0.246	0.141	0.069	0.216	0.252	0.147	0.086	0.194975887082425	0.00018457822896294	0.21117231456578	0.000509660543245609
meanDE	0.974	0.917	0.788	0.179	0.962	0.886	0.753	0.2	0.15941074004079	0.106195751622208	0.965159867434263	0.280577100242319
EE	0.141	0.118	0.139	0.144	0.142	0.127	0.173	0.176	0.24654480755345	9.32553969673546e-06	0.713918759576928	3.29934575806495e-06
EE	0.817	0.908	0.766	0.95	0.797	0.898	0.739	0.957	0.844337630974439	0.659869627679346	0.8606399814889	0.931660619497705
EE	0.096	0.1	0.072	0.379	0.098	0.115	0.076	0.36	0.197677686878748	3.08711677810751e-06	0.333127846610034	1.33607418493297e-06
EE	0.406	0.382	0.391	0.135	0.401	0.372	0.38	0.15	0.711132952619678	0.393941221301691	0.860418765101447	0.606557405726539
EE	0.719	0.545	0.678	0.393	0.72	0.575	0.71	0.403	0.787024264171717	0.775137902514925	0.605400683485052	0.960129079794966
EE	0.733	0.726	0.84	0.925	0.74	0.751	0.85	0.939	0.480612132799006	0.177301826284904	0.105298130200389	0.173887948162662
varDE	0.012	0.002	0.001	0.122	0.012	0.004	0.002	0.123	0.023098032764982	7.02572484119028e-15	0.00916527675741371	5.11864806442974e-12
EE	0.688	0.617	0.67	0.875	0.675	0.606	0.656	0.869	0.281735153145736	0.0293855626857377	0.43292331779073	0.0308806327832831
varDE	0.189	0.08	0.327	0.821	0.146	0.04	0.32	0.835	0.0636226978538971	4.96628437518707e-13	5.61385184266679e-06	0.712506958447941
EE	0.294	0.255	0.422	0.542	0.301	0.285	0.437	0.582	0.798694064638068	0.637874629488314	0.852114935313675	0.384427981852335
meanDE	0.94	0.938	0.052	0.22	0.938	0.921	0.061	0.2	0.0404369170314963	0.0164260504075222	0.475854825603388	0.00360988604697972
meanDE	0.262	0.212	0.506	0.886	0.268	0.212	0.494	0.886	0.144768851212238	0.0853807719182576	0.198662721612423	0.077298958979246
EE	0.36	0.244	0.583	0.343	0.389	0.305	0.617	0.358	0.493265133581832	0.653558460014158	0.456587533988633	0.699642112527093
EE	0.053	0.088	0.039	0.103	0.063	0.078	0.04	0.102	0.0213996834318221	1.40334217450733e-08	0.0100705872106841	6.21993727895972e-08
EE	0.369	0.502	0.296	0.521	0.326	0.47	0.244	0.468	0.581900600217914	0.532475036569845	0.524798758702178	0.383963874563421
varDE	0.078	0.037	0.047	0.356	0.072	0.049	0.071	0.392	0.257634095472602	4.80933492755159e-05	0.141515056018901	0.000184621416975947
meanDE	0.404	0.356	0.551	0.426	0.418	0.38	0.56	0.457	0.322391826364734	0.000491166764113525	0.475113368591907	0.00311064618363651
EE	0.803	0.951	0.985	0.752	0.808	0.94	0.979	0.709	0.959650310161584	0.380625505829354	0.784789713805875	0.553620927543143
EE	0.6	0.428	0.774	0.292	0.572	0.424	0.807	0.286	0.631365231395495	0.101539088958223	0.217145253218543	0.363542796836866
EE	0.096	0.054	0.016	0.018	0.095	0.07	0.024	0.031	0.176175569114133	0.0153875112748892	0.173967101278696	0.0315212793663897
